ts_epoch,market_slug,event,signal,mid,delta,abs_z,direction_strength,volume,hint_candidate,decision,reason,regime,spread,pos_size_hint,game_phase,pm_period,pm_score_diff
1771901667,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.57000,0.02000,1.27898,0.025580,311182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,5
1771901667,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,DIP,0.14500,-0.00500,2.96070,-0.014804,239860,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.03000,0.0000,LIVE,1,3
1771901668,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.56500,-0.00500,1.64130,-0.008206,311182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,5
1771901668,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.55500,-0.01000,2.33238,-0.023324,311182,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.05000,0.0000,LIVE,4,5
1771901668,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.55000,-0.00500,2.52195,-0.012610,311182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,4,5
1771901668,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.55500,0.00500,2.00029,0.010001,311182,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,4,5
1771901669,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,SPIKE,0.15000,0.00500,2.31613,0.011581,239860,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.02000,0.0000,LIVE,1,3
1771901669,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.56000,0.00500,1.54415,0.007721,311182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,5
1771901670,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.55000,-0.01000,2.08410,-0.020841,311404,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,4,5
1771901670,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.54500,-0.00500,2.27525,-0.011376,311404,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.05000,0.0000,LIVE,4,5
1771901670,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.55000,0.00500,1.82867,0.009143,311404,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,5
1771901670,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.54500,-0.00500,2.05231,-0.010262,311404,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.03000,0.0000,LIVE,4,5
1771901671,aec-cbb-hou-kan-2026-02-23,Houston vs. Kansas,SPIKE,0.50500,0.00500,1.36473,0.006824,241651,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,0
1771901671,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,SPIKE,0.15500,0.00500,1.78238,0.008912,239860,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,3
1771901671,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.54000,-0.00500,2.22802,-0.011140,311404,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,4,5
1771901672,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,DIP,0.15000,-0.00500,2.05863,-0.010293,239860,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.02000,0.0000,LIVE,1,3
1771901672,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.19000,0.01500,2.35803,0.035370,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901673,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.54500,0.00500,1.49611,0.007481,311791,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,5
1771901676,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.55000,0.00500,1.05337,0.005267,312097,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901676,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53500,-0.01500,1.82634,-0.027395,328667,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,3
1771901678,aec-cbb-hou-kan-2026-02-23,Houston vs. Kansas,DIP,0.50500,-0.00500,1.17033,-0.005852,242895,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,1
1771901681,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53000,-0.00500,1.82887,-0.009144,328685,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901682,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.19500,0.00500,2.40832,0.012042,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901682,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.01000,3.47547,0.034755,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901683,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.52500,-0.00500,1.88891,-0.009445,328694,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901684,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53000,0.00500,1.46723,0.007336,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901684,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.52500,-0.00500,1.63279,-0.008164,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901684,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53000,0.00500,1.33336,0.006667,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901684,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.52500,-0.00500,1.51162,-0.007558,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901684,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53000,0.00500,1.22133,0.006107,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901684,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.52500,-0.00500,1.42460,-0.007123,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901684,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53000,0.00500,1.13461,0.005673,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901685,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53500,0.00500,0.84773,0.004239,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901686,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.52500,-0.01000,1.31368,-0.013137,328695,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901687,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53000,0.00500,0.95217,0.004761,328908,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901688,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53000,-0.00500,0.88064,-0.004403,328945,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901688,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53000,-0.00500,0.83172,-0.004159,328945,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901688,aec-cbb-hou-kan-2026-02-23,Houston vs. Kansas,DIP,0.50500,-0.00500,1.11248,-0.005562,242895,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,1,1
1771901689,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,2.51172,-0.012559,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901689,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.52500,-0.00500,1.12451,-0.005623,329156,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901689,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,2.86049,0.014302,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901689,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,SPIKE,0.15500,0.00500,1.38686,0.006934,260728,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,2
1771901690,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.55500,0.01000,1.39083,0.013908,334849,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901690,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.56500,0.01000,2.12900,0.021290,334849,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901690,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,2.09108,-0.010455,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901690,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.56000,-0.00500,1.80140,-0.009007,334849,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901690,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,2.47217,0.012361,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901691,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.57000,0.01000,2.58603,0.025860,334849,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901691,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.56500,-0.00500,2.09514,-0.010476,334849,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901692,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,1.79970,-0.008999,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901692,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,2.18814,0.010941,0,FADE,REJECT,REJECT_VOLUME,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901692,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.57000,0.00500,2.23734,0.011187,334899,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901693,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58000,0.01000,2.76997,0.027700,334899,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901693,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,1.58305,-0.007915,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901693,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.97056,0.009853,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901693,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.59000,0.01000,3.07663,0.030766,334899,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.06000,0.0000,LIVE,4,3
1771901694,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,DIP,0.15000,-0.00500,1.55752,-0.007788,260730,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,1,2
1771901694,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.57500,-0.01500,2.01191,-0.030179,334899,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901694,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58000,0.00500,2.16983,0.010849,334899,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901694,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.59000,0.01000,2.51226,0.025123,334899,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901694,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,1.40895,-0.007045,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901694,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.58500,-0.00500,1.94402,-0.009720,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901694,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.59000,0.00500,2.04577,0.010229,334899,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901694,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.80099,0.009005,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901695,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,SPIKE,0.15500,0.00500,1.15815,0.005791,260730,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,2
1771901695,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,DIP,0.15000,-0.00500,1.43890,-0.007194,260730,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,1,2
1771901695,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.58500,-0.00500,1.71912,-0.008596,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901695,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.59000,0.00500,1.83703,0.009185,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901695,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.57500,-0.01500,1.14411,-0.017162,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,3
1771901695,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58500,0.01000,1.50278,0.015028,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901695,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.58000,-0.00500,1.24806,-0.006240,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901695,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,1.26460,-0.006323,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901696,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.65623,0.008281,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901696,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58500,0.00500,1.38989,0.006949,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901696,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.58000,-0.00500,1.14017,-0.005701,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901696,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58500,0.00500,1.28450,0.006423,334899,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901697,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,1.14099,-0.005705,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901697,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.53340,0.007667,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901698,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.42721,0.007136,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901699,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.33411,0.006671,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901700,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58500,0.00500,1.11697,0.005585,334910,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901700,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,DIP,0.20000,-0.00500,0.84881,-0.004244,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.14000,0.0000,PRE_GAME,,
1771901700,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.24680,0.006234,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901700,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.58000,-0.00500,0.88182,-0.004409,334910,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901701,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58000,0.00500,0.81888,0.004094,334910,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901701,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.16755,0.005838,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901703,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.09486,0.005474,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901704,aec-cbb-lafay-colg-2026-02-25,Lafayette vs. Colgate,SPIKE,0.20500,0.00500,1.02756,0.005138,0,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.13000,0.0000,PRE_GAME,,
1771901704,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.54000,-0.00500,0.97620,-0.004881,335035,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901707,aec-cbb-hou-kan-2026-02-23,Houston vs. Kansas,DIP,0.50500,-0.00500,0.81556,-0.004078,244871,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,1
1771901709,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.54000,-0.00500,1.04842,-0.005242,335035,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901709,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53500,-0.00500,1.30466,-0.006523,335035,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901709,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.54000,0.00500,1.09520,0.005476,335035,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901709,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53500,-0.00500,1.34412,-0.006721,335035,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901710,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53000,-0.00500,1.56524,-0.007826,335035,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901710,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53500,0.00500,1.34412,0.006721,335529,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901710,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53000,-0.00500,1.58076,-0.007904,335529,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901710,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53500,0.00500,1.34412,0.006721,335529,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901711,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53000,-0.00500,1.58076,-0.007904,335529,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901711,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.53500,0.00500,1.35830,0.006791,335529,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901711,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.53000,-0.00500,1.61464,-0.008073,335529,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901711,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.54000,0.01000,1.12384,0.011238,335779,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901719,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,DIP,0.14500,-0.00500,1.68705,-0.008435,263948,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,2
1771901719,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,DIP,0.14000,-0.00500,2.25713,-0.011286,263948,FADE,ACCEPT,ACCEPT_FADE,MEAN_REVERT,0.04000,0.0006,LIVE,1,2
1771901719,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,SPIKE,0.14500,0.00500,1.41807,0.007090,263948,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,2
1771901719,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,DIP,0.14000,-0.00500,2.04211,-0.010211,263948,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,1,2
1771901720,aec-nba-uta-hou-2026-02-23,Utah vs. Houston,SPIKE,0.14500,0.00500,1.31278,0.006564,263948,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,1,2
1771901721,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58500,0.01500,1.76069,0.026410,338043,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,3
1771901721,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.57500,-0.01000,1.16478,-0.011648,338043,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,3
1771901721,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.58500,0.01000,1.78107,0.017811,338189,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,3
1771901721,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.60000,0.01500,2.55331,0.038300,338189,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901721,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.61000,0.01000,2.86281,0.028628,338190,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901721,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.60500,-0.00500,2.44188,-0.012209,338190,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901721,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.61000,0.00500,2.49445,0.012472,338190,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901722,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.60500,-0.00500,2.10268,-0.010513,338190,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901722,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.61000,0.00500,2.17029,0.010851,338190,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901722,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.61500,0.00500,2.21946,0.011097,338190,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.01000,0.0000,LIVE,4,3
1771901722,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.63000,0.01500,2.59808,0.038971,338424,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901722,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.62000,-0.01000,2.06245,-0.020624,338424,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
1771901723,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,SPIKE,0.64000,0.02000,2.57447,0.051489,338424,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,3
1771901723,aec-nba-sac-mem-2026-02-23,Sacramento vs. Memphis,DIP,0.63000,-0.01000,2.08321,-0.020832,338424,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,3
