ts_epoch,market_slug,event,signal,mid,delta,abs_z,direction_strength,volume,hint_candidate,decision,reason,regime,spread,pos_size_hint,game_phase,pm_period,pm_score_diff
1771801221,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.13500,-0.00500,1.02348,-0.005117,222731,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801222,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.13500,-0.00500,1.12767,-0.005638,222731,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801222,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.12500,-0.01000,2.33884,-0.023388,222731,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801222,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.13000,0.00500,1.69943,0.008497,222731,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801224,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.12500,-0.00500,2.34121,-0.011706,222751,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801224,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.13000,0.00500,1.28037,0.006402,222751,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801224,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.12500,-0.00500,1.83628,-0.009181,222751,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801224,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.13000,0.00500,1.16716,0.005836,222751,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801225,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.12500,-0.00500,1.68902,-0.008445,222751,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801225,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.12000,-0.00500,2.14861,-0.010743,222751,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.06000,0.0000,LIVE,4,7
1771801225,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11500,-0.00500,2.50242,-0.012512,222751,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.07000,0.0000,LIVE,4,7
1771801225,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.12000,0.00500,1.86797,0.009340,222751,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.06000,0.0000,LIVE,4,7
1771801225,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11500,-0.00500,2.22367,-0.011118,222751,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.07000,0.0000,LIVE,4,7
1771801225,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11000,-0.00500,2.19433,-0.010972,222751,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801226,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11500,0.00500,1.68449,0.008422,222751,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801226,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11000,-0.00500,1.97166,-0.009858,222751,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,7
1771801226,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.10500,-0.00500,2.21123,-0.011056,222751,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801226,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11000,0.00500,1.73243,0.008662,222804,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801227,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.10500,-0.00500,1.74459,-0.008723,223113,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801227,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.10500,-0.01000,1.61689,-0.016169,223113,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801230,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11500,0.01000,0.83751,0.008375,223131,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801230,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11000,-0.00500,1.14391,-0.005720,223131,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801230,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.10500,-0.01000,1.42391,-0.014239,223131,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801230,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09500,-0.00500,1.97751,-0.009888,223131,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801230,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09000,-0.00500,2.22046,-0.011102,223131,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801230,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08500,-0.00500,2.40515,-0.012026,223131,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801231,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.09000,0.00500,1.96705,0.009835,223131,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801231,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08500,-0.00500,2.18070,-0.010904,223131,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801235,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.06500,-0.00500,1.99101,-0.009955,231861,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801235,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.06000,-0.00500,2.01439,-0.010072,231892,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801237,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.06500,-0.02000,1.40334,-0.028067,233497,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801237,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.07000,0.00500,1.12629,0.005631,233497,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,7
1771801242,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.10000,0.01000,1.96791,0.019679,235319,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801242,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09500,-0.00500,1.45616,-0.007281,235319,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801244,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.10000,0.01000,1.72667,0.017267,236170,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.06000,0.0000,LIVE,4,7
1771801244,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.10500,0.00500,2.04900,0.010245,236170,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801244,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.10000,-0.00500,1.52753,-0.007638,236170,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,7
1771801245,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09500,-0.00500,1.04844,-0.005242,236170,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801245,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.10000,0.00500,1.42185,0.007109,236170,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801245,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11000,0.00500,2.19641,0.010982,237356,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801245,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11500,0.00500,2.60622,0.013031,237356,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801245,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.10500,-0.01000,1.53209,-0.015321,238088,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801249,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11500,0.00500,1.99822,0.009991,238419,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801249,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11000,-0.00500,1.47619,-0.007381,238419,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801249,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.10500,-0.00500,0.96398,-0.004820,238801,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801249,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11000,0.00500,1.38052,0.006903,238801,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801250,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.35500,-0.00500,0.94868,-0.004743,85735,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801250,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11500,0.00500,1.74727,0.008736,238801,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801250,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.12000,0.00500,2.05939,0.010297,238808,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.06000,0.0000,LIVE,4,7
1771801250,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.12000,0.01500,1.91706,0.028756,238808,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.06000,0.0000,LIVE,4,7
1771801250,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11500,-0.00500,1.42952,-0.007148,238808,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801250,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.11000,-0.00500,0.97195,-0.004860,238808,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801255,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.11000,0.00500,0.84248,0.004212,239194,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801257,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09500,-0.00500,1.49518,-0.007476,243311,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801257,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09500,-0.00500,1.49518,-0.007476,243311,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801258,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.34500,-0.01000,2.92856,-0.029286,85789,FADE,ACCEPT,ACCEPT_FADE,MEAN_REVERT,0.01000,0.0023,LIVE,2,2
1771801258,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09500,-0.00500,1.45556,-0.007278,243343,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801258,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09500,-0.00500,1.37106,-0.006855,243343,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801259,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09000,-0.00500,2.00105,-0.010005,243343,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,7
1771801259,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.09500,0.00500,1.22807,0.006140,243343,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801259,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08500,-0.01000,2.43731,-0.024373,243346,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801259,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08000,-0.00500,2.79802,-0.013990,243346,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801259,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.08500,0.00500,1.86527,0.009326,243380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801259,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08000,-0.00500,2.25144,-0.011257,243380,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801259,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.08500,0.00500,1.52683,0.007634,243380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801260,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09000,-0.00500,0.95215,-0.004761,243380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801260,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.09000,-0.00500,0.81951,-0.004098,243380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,7
1771801260,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.10500,0.01000,1.09185,0.010918,243380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801260,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08500,-0.01000,1.38437,-0.013844,243380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801261,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08000,-0.00500,1.89715,-0.009486,243883,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801261,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.35000,0.00500,1.32064,0.006603,85804,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
1771801262,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.08500,-0.01000,1.17277,-0.011728,244139,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801264,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.07500,-0.01000,2.40828,-0.024083,244421,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801264,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.07000,-0.00500,2.82113,-0.014106,244421,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801270,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.07000,-0.01000,1.65483,-0.016548,244495,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,7
1771801270,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.07500,0.00500,1.10729,0.005536,244495,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,7
1771801270,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.07500,-0.00500,1.07359,-0.005368,244495,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801270,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.37000,0.01500,2.53520,0.038028,87125,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801270,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.07500,-0.00500,0.98061,-0.004903,244506,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,7
1771801271,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.06000,-0.01000,2.20300,-0.022030,244540,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,4,7
1771801274,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.06500,0.00500,0.86365,0.004318,248916,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,4,10
1771801274,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.06000,-0.00500,1.22689,-0.006134,248916,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,4,10
1771801275,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.36500,-0.00500,1.30723,-0.006536,87125,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801277,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.05500,-0.01000,1.29782,-0.012978,259255,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,10
1771801279,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.64500,-0.00500,1.36083,-0.006804,25756,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801281,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.64000,-0.00500,2.11058,-0.010553,25756,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,2,6
1771801281,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.63500,-0.00500,2.34521,-0.011726,25756,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801283,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.63000,-0.00500,2.15424,-0.010771,25782,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,2,6
1771801283,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.62500,-0.00500,2.24308,-0.011215,25782,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801283,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.05500,-0.01000,1.24527,-0.012453,259989,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,10
1771801283,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61500,-0.01000,2.54519,-0.025452,25782,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801283,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61000,-0.00500,2.38338,-0.011917,25782,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,2,6
1771801283,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,SPIKE,0.61500,0.00500,1.76703,0.008835,25782,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801283,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,SPIKE,0.62000,0.00500,1.30733,0.006537,25782,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,6
1771801284,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61500,-0.00500,1.52368,-0.007618,25782,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801284,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61000,-0.00500,1.53325,-0.007666,25814,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,6
1771801285,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,SPIKE,0.62000,0.01000,0.87181,0.008718,25814,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,6
1771801285,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.05000,-0.00500,1.76930,-0.008847,260188,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,10
1771801285,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.05500,0.00500,1.00765,0.005038,260188,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,10
1771801286,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61500,-0.00500,1.13426,-0.005671,25814,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801286,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61000,-0.00500,1.36877,-0.006844,25814,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,6
1771801287,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,SPIKE,0.61500,0.00500,1.02136,0.005107,25814,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801287,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61500,-0.00500,0.97244,-0.004862,25814,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801287,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.05500,-0.00500,0.98396,-0.004920,260357,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,10
1771801288,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.05000,-0.00500,1.60639,-0.008032,260419,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,10
1771801288,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.05500,0.00500,0.88718,0.004436,260419,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,4,10
1771801293,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.05000,-0.00500,1.36747,-0.006837,260603,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,10
1771801296,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,DIP,0.61000,-0.00500,1.15988,-0.005799,25833,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,6
1771801297,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,SPIKE,0.61500,0.00500,0.82864,0.004143,25833,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,6
1771801300,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.04000,-0.01000,2.30214,-0.023021,261556,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,10
1771801300,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.05000,0.01000,0.90796,0.009080,261556,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,4,10
1771801300,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,DIP,0.04000,-0.01000,2.24890,-0.022489,261556,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.04000,0.0000,LIVE,4,10
1771801300,aec-nba-den-gs-2026-02-22,Denver vs. Golden State,SPIKE,0.04500,0.00500,1.49590,0.007479,261556,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,4,10
